title	name	floor	money	size	location	url
"珠江壹千栋 三期 经典04户型 大花园600平,随时看"	珠江壹仟栋	低层(共1层)	2200	504㎡	"北七家-北七家,立汤路定泗路口向西两公里"	http://esf.fang.com/chushou/10_387854624.htm
(幸福我家)北方明珠 客厅落地窗 独立卫生间 一室一厅一卫	北方明珠大厦	中层(共33层)	240	55㎡	立水桥-北方明珠大厦东小口镇立汤路188号院	http://esf.fang.com/chushou/3_389835261.htm
蓬莱苑联排别墅中间户 南北花园 固定车位 舒适	蓬莱苑	低层(共1层)	1030	227㎡	北七家-北七家镇亚运村正北12公里	http://esf.fang.com/chushou/10_392097899.htm
蓬莱5+6复试 近50㎡已自建阳光 豪 装 家具电器全送	蓬莱公寓	高层(共6层)	408	153㎡	"北七家-立汤路定泗路交叉口向北1.5公里路东,北七家建材城北侧"	http://esf.fang.com/chushou/3_392123850.htm
顶秀青溪家园 3室2厅2卫	顶秀青溪	低层(共12层)	886	155㎡	"立水桥-东小口镇,中陈路东侧,立水桥西南侧"	http://esf.fang.com/chushou/3_392058321.htm
东辰小区 2室1厅1卫	东辰小区	低层(共6层)	500	94㎡	立水桥-立汤路与立军路交汇处西行500米路北	http://esf.fang.com/chushou/3_392063740.htm
泰禾二十一载倾力打造精工成品叠墅新中式合院泰禾拾景园	泰禾昌平拾景园别墅	低层(共6层)	1100	210㎡	昌平县城-新城地铁南邵站南20米	http://esf.fang.com/chushou/10_384597271.htm
"威尼斯花园 把东边联排别墅, 花园300平米 近本满五年"	威尼斯花园	低层(共1层)	1000	316㎡	北七家-北七家立汤路平西府路口北300米	http://esf.fang.com/chushou/10_390154995.htm
珠江壹千栋 三期 样板间 503平 2100万 花园500平 拎包.入住	珠江壹仟栋	低层(共2层)	2100	503㎡	"北七家-北七家,立汤路定泗路口向西两公里"	http://esf.fang.com/chushou/10_391984810.htm
"「军人品质 为您把关」联排豪 宅,边户型,临京承,15分望京,集"	北辰红橡墅	高层(共1层)	1180	376㎡	北七家-立汤路与温榆河交界处	http://esf.fang.com/chushou/10_392252950.htm
北苑亚奥招商嘉铭珑原大四居 三面采光客厅落地窗7.2 位置好	招商嘉铭珑原	中层(共14层)	1620	221㎡	"立水桥-奥林匹克公园北侧,清河路清河湾高尔夫球场东侧"	http://esf.fang.com/chushou/3_389612664.htm
价可谈 商满五年一套房 双卧朝南阳光两居 中间层 价位	云趣园二区	高层(共6层)	410	86㎡	回龙观-育知东路与龙禧三街交汇处西北角(回龙观公交总站东侧)	http://esf.fang.com/chushou/3_391267856.htm
龙跃苑二区三室二厅二卫	龙跃苑二区	高层(共6层)	499	132㎡	回龙观-回龙观东大街与文华东路交汇处西南角(回龙观镇政府对面)	http://esf.fang.com/chushou/3_392239950.htm
天通苑西二区南北4居商五房主一套房 就卖半个月	天通苑西二区	高层(共32层)	500	176㎡	天通苑-地铁5号线天通苑站西侧	http://esf.fang.com/chushou/3_389142976.htm
"幸福我家边板楼南北通透两居,客厅落地阳台"	天通苑西三区	中层(共13层)	470	131㎡	天通苑-太平庄中二街与立汤路交汇处西北角	http://esf.fang.com/chushou/3_389635927.htm
幸福我家板楼南北向的大三居室 客厅朝南落地窗明厨明卫	天通苑西三区	中层(共14层)	570	166㎡	天通苑-太平庄中二街与立汤路交汇处西北角	http://esf.fang.com/chushou/3_389778414.htm
"幸福我家板楼带电梯,南北通透三居,温馨婚房 小区位置好"	天通苑西三区	低层(共13层)	502	167㎡	天通苑-太平庄中二街与立汤路交汇处西北角	http://esf.fang.com/chushou/3_389973053.htm
幸福我家低总价三居室站下楼既公园 看房全程接送	天通苑西二区	低层(共32层)	415	112㎡	天通苑-地铁5号线天通苑站西侧	http://esf.fang.com/chushou/3_390599856.htm
天通苑东一区 南北通透 大四居 复式 双露台	天通苑东一区	高层(共7层)	510	239㎡	天通苑-昌平区太平庄东一路16号(太平庄东路与太平庄中一街交汇处东南)	http://esf.fang.com/chushou/3_390125770.htm
房 天通苑东一区 西南向 落地窗 有电梯 高楼层 采光好	天通苑东一区	低层(共25层)	380	106㎡	天通苑-昌平区太平庄东一路16号(太平庄东路与太平庄中一街交汇处东南)	http://esf.fang.com/chushou/3_390401443.htm
天通苑西三区 高楼层 落地窗 单价2.2万 且行 且珍惜	天通苑西三区	高层(共32层)	425	192㎡	天通苑-太平庄中二街与立汤路交汇处西北角	http://esf.fang.com/chushou/3_390542733.htm
天通苑北一区 南北通透 大两居 户型方正 中高楼层 采光好	天通苑北一区	中层(共12层)	360	95㎡	天通苑-太平庄中二街与立水桥东一路交汇处西北角	http://esf.fang.com/chushou/3_390545907.htm
天通中苑 有电梯 南北通透 大三居 户型方正 落地窗 采光好	天通中苑	低层(共12层)	490	125㎡	天通苑-太平庄中二街与立水桥东一路交汇处东南角	http://esf.fang.com/chushou/3_390547391.htm
天通苑北一区 电梯房 西南向 大三居 明厨明卫	天通苑北一区	中层(共12层)	470	139㎡	天通苑-太平庄中二街与立水桥东一路交汇处西北角	http://esf.fang.com/chushou/3_390686402.htm
天通苑西三区 南北通透 大三居 户型方正 落地窗 采光好	天通苑西三区	低层(共6层)	460	173㎡	天通苑-太平庄中二街与立汤路交汇处西北角	http://esf.fang.com/chushou/3_390689733.htm
名佳花园 三居室 南北通透 户型方正 采光好 小区环境好	名佳花园三区	低层(共6层)	380	98㎡	北七家-立汤路和北清路交汇处东行300米	http://esf.fang.com/chushou/3_390691332.htm
只有一个契税 天通苑北二区 大三居 南北通透 户型方正	天通苑北二区	低层(共12层)	465	156㎡	天通苑-城铁5号线天通苑站东600米	http://esf.fang.com/chushou/3_390824290.htm
税费低 复式 大四居室 南北通透 户型方正 电梯房	天通苑本五区	高层(共13层)	860	267㎡	天通苑-立汤路与太平庄中街交汇处东南角(天通苑南地铁站东侧)	http://esf.fang.com/chushou/3_390825265.htm
天通苑北三区 南北通透 户型方正 复式楼 采光好 随时看房	天通苑北三区	高层(共7层)	468	151㎡	天通苑-北京市昌平区太平庄东路与太平庄中二街交汇处	http://esf.fang.com/chushou/3_390827691.htm
天通苑东一区 南北通透 大两居 户型方正 看房方便	天通苑东一区	中层(共32层)	400	113㎡	天通苑-昌平区太平庄东一路16号(太平庄东路与太平庄中一街交汇处东南)	http://esf.fang.com/chushou/3_390975181.htm
天通苑北一区 朝南向 双卫大两居 户型方正 落地窗 光线不错	天通苑北一区	中层(共12层)	420	112㎡	天通苑-太平庄中二街与立水桥东一路交汇处西北角	http://esf.fang.com/chushou/3_390976246.htm
天通苑西三区 南北通透 大三居 户型方正 落地窗	天通苑西三区	低层(共12层)	425	192㎡	天通苑-太平庄中二街与立汤路交汇处西北角	http://esf.fang.com/chushou/3_390978158.htm
太平家园 大两居 南北通透 只有一个契税	太平家园	低层(共6层)	330	84㎡	天通苑-东小口镇(立水桥北1.5公里)	http://esf.fang.com/chushou/3_391253161.htm
天通苑北一区 南北通透 大三居 125平 落地窗 税费低	天通苑北一区	中层(共12层)	460	125㎡	天通苑-太平庄中二街与立水桥东一路交汇处西北角	http://esf.fang.com/chushou/3_391255684.htm
本房税费低 南北通透 大两居 天通本三区 交通方便 龙德广场旁	天通苑本三区	高层(共6层)	380	108㎡	天通苑-立水桥北路与中滩村北二街交汇处东南角(翠微百货龙德店东侧)	http://esf.fang.com/chushou/3_391256528.htm
电梯房 大三居 天通苑本三区 成熟社区 交通方便	天通苑本三区	中层(共32层)	470	162㎡	天通苑-立水桥北路与中滩村北二街交汇处东南角(翠微百货龙德店东侧)	http://esf.fang.com/chushou/3_391385834.htm
天通苑西三区 大三居 192平 出售430万 高楼层 有电梯	天通苑西三区	高层(共32层)	430	186㎡	天通苑-太平庄中二街与立汤路交汇处西北角	http://esf.fang.com/chushou/3_391392183.htm
天通苑东三区 一楼 大三居 东北向	天通苑东三区	低层(共18层)	400	152㎡	天通苑-朝阳区汤立路立水桥北	http://esf.fang.com/chushou/3_391398837.htm
满二年 87平 350万 太平家园 大两居 2楼 不影响采光	太平家园	低层(共6层)	350	87㎡	天通苑-东小口镇(立水桥北1.5公里)	http://esf.fang.com/chushou/3_391540107.htm
天通苑东三区 南北通透 复式 大三居 380万 房屋室内采光好	天通苑东三区	高层(共7层)	380	130㎡	天通苑-朝阳区汤立路立水桥北	http://esf.fang.com/chushou/3_391540848.htm
复式 一加半地下 朝南向 户型方正 共计四居室 落地窗 光线不错	天通苑北一区	低层(共12层)	500	120㎡	天通苑-太平庄中二街与立水桥东一路交汇处西北角	http://esf.fang.com/chushou/3_391541992.htm
满二年 新商品房 152平 出售490万 三居室 双卫 高楼层 落地大窗	天通苑西三区	高层(共32层)	490	152㎡	天通苑-太平庄中二街与立汤路交汇处西北角	http://esf.fang.com/chushou/3_391668230.htm
房 精装三居 南北通透 室内保持不错 随时可以看房	天通苑本三区	中层(共6层)	490	160㎡	天通苑-立水桥北路与中滩村北二街交汇处东南角(翠微百货龙德店东侧)	http://esf.fang.com/chushou/3_391668892.htm
天通中苑 130平 南北通透 大三居 户型方正 没多余税费	天通苑中苑	低层(共6层)	490	130㎡	天通苑-太平庄中二街与立水桥东一路交汇处东南角	http://esf.fang.com/chushou/3_391670546.htm
复式 南北通透 天通苑东二区 530万 稅少 腾	天通苑东二区	高层(共7层)	530	234㎡	天通苑-天通苑社区东南角部	http://esf.fang.com/chushou/3_391805353.htm
天通苑东二区 南北通透 三楼 中等楼层 采光不错 户型方正 诚售	天通苑东二区	中层(共6层)	470	129㎡	天通苑-天通苑社区东南角部	http://esf.fang.com/chushou/3_391807207.htm
410万 南北通透 大三居 中高楼层 户型方正 装修好	天通苑东二区	中层(共6层)	410	141㎡	天通苑-天通苑社区东南角部	http://esf.fang.com/chushou/3_391807923.htm
送80平大花园 天通苑东二区 南北通透 大两居 双卫	天通苑东二区	低层(共6层)	470	120㎡	天通苑-天通苑社区东南角部	http://esf.fang.com/chushou/3_391922540.htm
天通苑东一区 155平 大三居 西南向 电梯房 落地窗 高楼层采光好	天通苑东一区	高层(共32层)	420	155㎡	天通苑-昌平区太平庄东一路16号(太平庄东路与太平庄中一街交汇处东南)	http://esf.fang.com/chushou/3_391923516.htm
层 天通苑北二区 东西通透 总价不高	天通苑北二区	低层(共6层)	430	109㎡	天通苑-城铁5号线天通苑站东600米	http://esf.fang.com/chushou/3_391924781.htm
燕城苑满二年 70平 大两居 288万 南北通透	燕城苑小区	低层(共6层)	288	70㎡	北七家-燕丹乡燕丹村北	http://esf.fang.com/chushou/3_392187456.htm
买房00平花园 温泉花园 大三居 南北通透 眼镜户型	温泉花园	低层(共6层)	510	162㎡	北七家-北七家镇东沙各庄村	http://esf.fang.com/chushou/3_392188843.htm
本房满二年 南北通透 复式 一加半地下 184平 510万	天通中苑	低层(共6层)	510	184㎡	天通苑-太平庄中二街与立水桥东一路交汇处东南角	http://esf.fang.com/chushou/3_392189962.htm
复式 南北通透 大三居 5+6 高楼层 采光好 户型方正	天通中苑	高层(共6层)	570	147㎡	天通苑-太平庄中二街与立水桥东一路交汇处东南角	http://esf.fang.com/chushou/3_392312479.htm
复式 满二年 税费低 精装修 户型方正 处理房产	天通苑东一区	高层(共7层)	528	208㎡	天通苑-昌平区太平庄东一路16号(太平庄东路与太平庄中一街交汇处东南)	http://esf.fang.com/chushou/3_392313767.htm
复式 5+6 南北双露台 如下图 业主房 看房方便	天通苑北二区	高层(共6层)	560	167㎡	天通苑-城铁5号线天通苑站东600米	http://esf.fang.com/chushou/3_392315808.htm
"带客户看房,保安大哥都知道业主着急用钱,这房真,东边户"	京基鹭府	低层(共3层)	2200	522㎡	"北七家-北京昌平定泗路,京承高速北七家出口以西1000米"	http://esf.fang.com/chushou/10_391936047.htm
"北京壹号庄园!700平花园2549万!全明格局, 精装庭院,采光好"	东方普罗旺斯	低层(共3层)	2549	465㎡	北七家-北七家出口1000米定泗路88号	http://esf.fang.com/chushou/10_392220685.htm
抄底房源 远洋傲北别墅 8米面宽 私家电梯 低于同区域新房300万	远洋傲北	低层(共3层)	1250	334㎡	北七家-北七家立汤路39号(麦卡伦地北)	http://esf.fang.com/chushou/10_391154354.htm
橘郡豪 装大独栋带泳池大花园使用面积1700平米产权清晰	水印长滩一期	低层(共1层)	3500	555㎡	小汤山-亚运村正北方向16公里	http://esf.fang.com/chushou/10_391638168.htm
移民急售一一保利豪装 龙眼位置 三卧朝南 大花园350㎡	保利垄上	低层(共2层)	1350	400㎡	小汤山-小汤山镇南侧立汤路9号	http://esf.fang.com/chushou/10_392253636.htm
保利垄上欧式独栋 主打01户型 南花园350平 置换急售!	保利垄上	低层(共2层)	1300	325㎡	小汤山-小汤山镇南侧立汤路9号	http://esf.fang.com/chushou/10_392278956.htm
"全园区出售十多套房子中,唯此一套,值!值!值!"	中海尚湖世家	低层(共2层)	1400	330㎡	"沙河-昌平区沙河水库北岸,沙河大学城南侧"	http://esf.fang.com/chushou/10_392280881.htm
(幸福我家)北方明珠正规一居 挨着城铁 首付100万月供五千	北方明珠大厦	中层(共32层)	265	55㎡	立水桥-东小口镇立汤路188号院	http://esf.fang.com/chushou/3_392353231.htm
(幸福我家)天通苑本四区正规一居 挨着城铁 南北通透 环境好	天通苑本四区	中层(共6层)	330	72㎡	天通苑-立水桥东一路与立水桥东二路交汇处东行200米路南	http://esf.fang.com/chushou/3_392353463.htm
(幸福我家)梦里有她心里安 生活有他梦长存 朝向:南北待君来	天通苑本三区	高层(共6层)	400	128㎡	天通苑-立水桥北路与中滩村北二街交汇处东南角(翠微百货龙德店东侧)	http://esf.fang.com/chushou/3_392353465.htm
(幸福我家)地段决定价值 天通苑本三区3室	天通苑本三区	低层(共25层)	515	161㎡	天通苑-立水桥北路与中滩村北二街交汇处东南角(翠微百货龙德店东侧)	http://esf.fang.com/chushou/3_392353478.htm
碧水庄园 758平独栋 花园2500平米 次临湖	碧水庄园	低层(共2层)	3800	758㎡	沙河-沙河镇豆各庄村(京藏高速20号出口向前行驶50米即到)	http://esf.fang.com/chushou/10_388697098.htm
威尼斯花园 新出把边联排 340平 花园300平米	威尼斯花园	低层(共3层)	1000	340㎡	北七家-北七家立汤路平西府路口北300米	http://esf.fang.com/chushou/10_388898264.htm
别墅专卖威尼斯315平满五年联排把边毛坯房 花园200平米	威尼斯花园	低层(共3层)	1000	317㎡	北七家-北七家立汤路平西府路口北300米	http://esf.fang.com/chushou/10_388898587.htm
威尼斯花园 新出房源 315平 精装修 把边花园200平米	威尼斯花园	低层(共3层)	1300	315㎡	北七家-北七家立汤路平西府路口北300米	http://esf.fang.com/chushou/10_389069535.htm
九台庄园 307.24平独栋 占地660平 2100万 客厅挑空	九台庄园	低层(共2层)	2100	307㎡	北七家-太平庄北街与建材城东路交叉点向东300米路南	http://esf.fang.com/chushou/10_390808366.htm
保利垄上 三期 643平 1850万 花园770平	保利垄上	低层(共2层)	1850	643㎡	小汤山-小汤山镇南侧立汤路9号	http://esf.fang.com/chushou/10_391064603.htm
保利垄上 三期 583平 大理石外立面 1600万	保利垄上	低层(共2层)	1850	583㎡	小汤山-小汤山镇南侧立汤路9号	http://esf.fang.com/chushou/10_391066051.htm
威尼斯花园 312平 精装修 业主委托房源 980万 12万	威尼斯花园	低层(共3层)	980	312㎡	北七家-北七家立汤路平西府路口北300米	http://esf.fang.com/chushou/10_392115124.htm
"温哥华森林 联排中户,挑空厅,送双露台,80平花园。随时看房"	温哥华森林	低层(共3层)	920	233㎡	"北七家-北五环外紧邻立汤路,北七家建材城向北第一个路口200米路东"	http://esf.fang.com/chushou/10_392370653.htm
"金隅上城郡一手现房,首付320万,看房随时、送独立电梯、车位"	金隅上城郡	低层(共3层)	900	260㎡	北七家-北亚花园东路	http://esf.fang.com/chushou/10_392372078.htm
满二年、温馨三居室、随时入住、家电、看房方便。独立电梯	金色漫香苑	高层(共8层)	560	139㎡	北七家-昌平区北七家镇天权路2号院(天权路与东北路交汇处东南角)	http://esf.fang.com/chushou/3_392372198.htm
保利垄上 三期 583平 大理石外立面 1600万	保利垄上	低层(共2层)	1850	583㎡	小汤山-小汤山镇南侧立汤路9号	http://esf.fang.com/chushou/10_391066051.htm
威尼斯花园 312平 精装修 业主委托房源 980万 12万	威尼斯花园	低层(共3层)	980	312㎡	北七家-北七家立汤路平西府路口北300米	http://esf.fang.com/chushou/10_392115124.htm
"温哥华森林 联排中户,挑空厅,送双露台,80平花园。随时看房"	温哥华森林	低层(共3层)	920	233㎡	"北七家-北五环外紧邻立汤路,北七家建材城向北第一个路口200米路东"	http://esf.fang.com/chushou/10_392370653.htm
"金隅上城郡一手现房,首付320万,看房随时、送独立电梯、车位"	金隅上城郡	低层(共3层)	900	260㎡	北七家-北亚花园东路	http://esf.fang.com/chushou/10_392372078.htm
满二年、温馨三居室、随时入住、家电、看房方便。独立电梯	金色漫香苑	高层(共8层)	560	139㎡	北七家-昌平区北七家镇天权路2号院(天权路与东北路交汇处东南角)	http://esf.fang.com/chushou/3_392372198.htm
金科王 精装修595 明厨明卫双卧南北通透 电梯洋房 温泉水入户	金科王府洋房	高层(共9层)	595	129㎡	"小汤山-昌平顺沙路南侧,沙沟桥南侧"	http://esf.fang.com/chushou/3_391443786.htm
金隅上城郡 现房别墅 花园叠拼联排 私家车库花园露台802万起	金隅上城郡	低层(共1层)	813	230㎡	北七家-北亚花园东路	http://esf.fang.com/chushou/10_391577696.htm
"合合9周年 昌平南邵站 住宅,叠拼,精装,一手新房"	泰禾昌平拾景园别墅	低层(共6层)	1000	210㎡	昌平县城-新城地铁南邵站南20米	http://esf.fang.com/chushou/10_392250584.htm
"东普临水产品,花园850㎡,自家安装了电梯,前二后三临"	东方普罗旺斯	低层(共1层)	7999	1007㎡	北七家-北七家出口1000米定泗路88号	http://esf.fang.com/chushou/10_391123150.htm
不得不看的独栋 750平邻水别墅+600平花园+精装修	东方普罗旺斯	低层(共1层)	3249	636㎡	北七家-北七家出口1000米定泗路88号	http://esf.fang.com/chushou/10_391415268.htm
桃园 无遮挡 看房方便	桃园公寓	高层(共7层)	360	120㎡	北七家-定泗路与立汤路交汇处东行500米路北	http://esf.fang.com/chushou/3_391212407.htm
决对真实、1500万大花园、大4居精装	温哥华森林	低层(共3层)	1500	417㎡	"北七家-北五环外紧邻立汤路,北七家建材城向北第一个路口200米路东"	http://esf.fang.com/chushou/10_392074546.htm
总价低!纯独栋531平2680万!花园500平!送车库!	东方普罗旺斯	低层(共2层)	2680	531㎡	北七家-北七家出口1000米定泗路88号	http://esf.fang.com/chushou/10_392114186.htm
"好房子,临湖大独栋,毛坯随意改造"	中海瓦尔登湖	低层(共2层)	2500	751㎡	沙河-沙河定泗路18号院	http://esf.fang.com/chushou/10_392231623.htm
"小区位置,看房方便,,新出房源"	中海尚湖世家	低层(共2层)	1900	580㎡	"沙河-昌平区沙河水库北岸,沙河大学城南侧"	http://esf.fang.com/chushou/10_392258848.htm
"远洋傲北联排5居室出售,南北通透,户型好!"	远洋傲北	低层(共4层)	1300	364㎡	北七家-北七家立汤路39号(麦卡伦地北)	http://esf.fang.com/chushou/10_392260753.htm
客厅8.5米大挑空+花园方正550平米	东方普罗旺斯	低层(共2层)	2550	547㎡	北七家-北七家出口1000米定泗路88号	http://esf.fang.com/chushou/10_392275539.htm
"亲自实拍照片,房子不错,看房方便"	温哥华森林	低层(共2层)	1250	360㎡	"北七家-北五环外紧邻立汤路,北七家建材城向北第一个路口200米路东"	http://esf.fang.com/chushou/10_392370517.htm
"三期临湖大别墅,用心装修,原房图片,欢迎咨询!"	碧水庄园	低层(共2层)	9800	743㎡	沙河-沙河镇豆各庄村(京藏高速20号出口向前行驶50米即到)	http://esf.fang.com/chushou/10_391335101.htm
"真房!!!1700平南向花园,没有地下室,我有钥匙"	碧水庄园	低层(共3层)	3499	359㎡	沙河-沙河镇豆各庄村(京藏高速20号出口向前行驶50米即到)	http://esf.fang.com/chushou/10_391335208.htm
板楼 户型方正四居 九成新 四世同堂	招商嘉铭珑原	中层(共9层)	1660	201㎡	"立水桥-奥林匹克公园北侧,清河路清河湾高尔夫球场东侧"	http://esf.fang.com/chushou/3_392392808.htm
推荐保利垄上社区精装独栋、业主急售、产权清晰仅1100万	保利垄上	低层(共3层)	1100	430㎡	小汤山-小汤山镇南侧立汤路9号	http://esf.fang.com/chushou/10_391778444.htm
老客户清退房源 又有一套 1900万来电有其他优	京基鹭府	低层(共1层)	1900	419㎡	"北七家-北京昌平定泗路,京承高速北七家出口以西1000米"	http://esf.fang.com/chushou/10_392004141.htm
"王府,大花园精装修630万急售"	王府花园别墅	低层(共1层)	630	220㎡	北七家-北七家镇王府街7号	http://esf.fang.com/chushou/10_392031711.htm
"小汤山495平,南花园麦卡伦地1300万元难找房子"	麦卡伦地	低层(共3层)	1300	495㎡	小汤山-小汤山镇立汤路38号	http://esf.fang.com/chushou/10_392133177.htm
碧水庄园三期 571平3800万 花园2150平米 性价比的一套	碧水庄园	低层(共2层)	3800	571㎡	沙河-沙河镇豆各庄村(京藏高速20号出口向前行驶50米即到)	http://esf.fang.com/chushou/10_377118075.htm
"碧水三期,临湖独栋,精装修,南向花园2750平米"	碧水庄园	低层(共2层)	6500	758㎡	沙河-沙河镇豆各庄村(京藏高速20号出口向前行驶50米即到)	http://esf.fang.com/chushou/10_377118218.htm
碧水物业租售部 三期临湖 本757平花园2400平7500万	碧水庄园	低层(共2层)	7500	757㎡	沙河-沙河镇豆各庄村(京藏高速20号出口向前行驶50米即到)	http://esf.fang.com/chushou/10_390344597.htm
碧水物业租售部 独栋 本346平 毛坯房 南花园500平	碧水庄园	低层(共2层)	1400	346㎡	沙河-沙河镇豆各庄村(京藏高速20号出口向前行驶50米即到)	http://esf.fang.com/chushou/10_390345410.htm
电梯南向+中高楼层采光好+婚房装+价格可商量+总价低+落地飘窗	流星花园三区	高层(共6层)	460	91㎡	回龙观-回龙观东小口镇马连店村	http://esf.fang.com/chushou/3_392401723.htm
移民急售一一保利豪装 龙眼位置 三卧朝南 大花园350㎡	保利垄上	低层(共2层)	1350	400㎡	小汤山-小汤山镇南侧立汤路9号	http://esf.fang.com/chushou/10_392253636.htm
保利垄上欧式独栋 主打01户型 南花园350平 置换急售!	保利垄上	低层(共2层)	1300	325㎡	小汤山-小汤山镇南侧立汤路9号	http://esf.fang.com/chushou/10_392278956.htm
"全园区出售十多套房子中,唯此一套,值!值!值!"	中海尚湖世家	低层(共2层)	1400	330㎡	"沙河-昌平区沙河水库北岸,沙河大学城南侧"	http://esf.fang.com/chushou/10_392280881.htm
(幸福我家)北方明珠正规一居 挨着城铁 首付100万月供五千	北方明珠大厦	中层(共32层)	265	55㎡	立水桥-东小口镇立汤路188号院	http://esf.fang.com/chushou/3_392353231.htm
(幸福我家)天通苑本四区正规一居 挨着城铁 南北通透 环境好	天通苑本四区	中层(共6层)	330	72㎡	天通苑-立水桥东一路与立水桥东二路交汇处东行200米路南	http://esf.fang.com/chushou/3_392353463.htm
(幸福我家)梦里有她心里安 生活有他梦长存 朝向:南北待君来	天通苑本三区	高层(共6层)	400	128㎡	天通苑-立水桥北路与中滩村北二街交汇处东南角(翠微百货龙德店东侧)	http://esf.fang.com/chushou/3_392353465.htm
(幸福我家)地段决定价值 天通苑本三区3室	天通苑本三区	低层(共25层)	515	161㎡	天通苑-立水桥北路与中滩村北二街交汇处东南角(翠微百货龙德店东侧)	http://esf.fang.com/chushou/3_392353478.htm
碧水庄园 758平独栋 花园2500平米 次临湖	碧水庄园	低层(共2层)	3800	758㎡	沙河-沙河镇豆各庄村(京藏高速20号出口向前行驶50米即到)	http://esf.fang.com/chushou/10_388697098.htm
威尼斯花园 新出把边联排 340平 花园300平米	威尼斯花园	低层(共3层)	1000	340㎡	北七家-北七家立汤路平西府路口北300米	http://esf.fang.com/chushou/10_388898264.htm
别墅专卖威尼斯315平满五年联排把边毛坯房 花园200平米	威尼斯花园	低层(共3层)	1000	317㎡	北七家-北七家立汤路平西府路口北300米	http://esf.fang.com/chushou/10_388898587.htm
威尼斯花园 新出房源 315平 精装修 把边花园200平米	威尼斯花园	低层(共3层)	1300	315㎡	北七家-北七家立汤路平西府路口北300米	http://esf.fang.com/chushou/10_389069535.htm
九台庄园 307.24平独栋 占地660平 2100万 客厅挑空	九台庄园	低层(共2层)	2100	307㎡	北七家-太平庄北街与建材城东路交叉点向东300米路南	http://esf.fang.com/chushou/10_390808366.htm
保利垄上 三期 643平 1850万 花园770平	保利垄上	低层(共2层)	1850	643㎡	小汤山-小汤山镇南侧立汤路9号	http://esf.fang.com/chushou/10_391064603.htm
保利垄上 三期 583平 大理石外立面 1600万	保利垄上	低层(共2层)	1850	583㎡	小汤山-小汤山镇南侧立汤路9号	http://esf.fang.com/chushou/10_391066051.htm
威尼斯花园 312平 精装修 业主委托房源 980万 12万	威尼斯花园	低层(共3层)	980	312㎡	北七家-北七家立汤路平西府路口北300米	http://esf.fang.com/chushou/10_392115124.htm
"温哥华森林 联排中户,挑空厅,送双露台,80平花园。随时看房"	温哥华森林	低层(共3层)	920	233㎡	"北七家-北五环外紧邻立汤路,北七家建材城向北第一个路口200米路东"	http://esf.fang.com/chushou/10_392370653.htm
"金隅上城郡一手现房,首付320万,看房随时、送独立电梯、车位"	金隅上城郡	低层(共3层)	900	260㎡	北七家-北亚花园东路	http://esf.fang.com/chushou/10_392372078.htm
满二年、温馨三居室、随时入住、家电、看房方便。独立电梯	金色漫香苑	高层(共8层)	560	139㎡	北七家-昌平区北七家镇天权路2号院(天权路与东北路交汇处东南角)	http://esf.fang.com/chushou/3_392372198.htm
桃园 无遮挡 看房方便	桃园公寓	高层(共7层)	360	120㎡	北七家-定泗路与立汤路交汇处东行500米路北	http://esf.fang.com/chushou/3_391212407.htm
金科王 精装修595 明厨明卫双卧南北通透 电梯洋房 温泉水入户	金科王府洋房	高层(共9层)	595	129㎡	"小汤山-昌平顺沙路南侧,沙沟桥南侧"	http://esf.fang.com/chushou/3_391443786.htm
金隅上城郡 现房别墅 花园叠拼联排 私家车库花园露台802万起	金隅上城郡	低层(共1层)	813	230㎡	北七家-北亚花园东路	http://esf.fang.com/chushou/10_391577696.htm
"合合9周年 昌平南邵站 住宅,叠拼,精装,一手新房"	泰禾昌平拾景园别墅	低层(共6层)	1000	210㎡	昌平县城-新城地铁南邵站南20米	http://esf.fang.com/chushou/10_392250584.htm
"东普临水产品,花园850㎡,自家安装了电梯,前二后三临"	东方普罗旺斯	低层(共1层)	7999	1007㎡	北七家-北七家出口1000米定泗路88号	http://esf.fang.com/chushou/10_391123150.htm
不得不看的独栋 750平邻水别墅+600平花园+精装修	东方普罗旺斯	低层(共1层)	3249	636㎡	北七家-北七家出口1000米定泗路88号	http://esf.fang.com/chushou/10_391415268.htm
决对真实、1500万大花园、大4居精装	温哥华森林	低层(共3层)	1500	417㎡	"北七家-北五环外紧邻立汤路,北七家建材城向北第一个路口200米路东"	http://esf.fang.com/chushou/10_392074546.htm
总价低!纯独栋531平2680万!花园500平!送车库!	东方普罗旺斯	低层(共2层)	2680	531㎡	北七家-北七家出口1000米定泗路88号	http://esf.fang.com/chushou/10_392114186.htm
"好房子,临湖大独栋,毛坯随意改造"	中海瓦尔登湖	低层(共2层)	2500	751㎡	沙河-沙河定泗路18号院	http://esf.fang.com/chushou/10_392231623.htm
"小区位置,看房方便,,新出房源"	中海尚湖世家	低层(共2层)	1900	580㎡	"沙河-昌平区沙河水库北岸,沙河大学城南侧"	http://esf.fang.com/chushou/10_392258848.htm
"远洋傲北联排5居室出售,南北通透,户型好!"	远洋傲北	低层(共4层)	1300	364㎡	北七家-北七家立汤路39号(麦卡伦地北)	http://esf.fang.com/chushou/10_392260753.htm
客厅8.5米大挑空+花园方正550平米	东方普罗旺斯	低层(共2层)	2550	547㎡	北七家-北七家出口1000米定泗路88号	http://esf.fang.com/chushou/10_392275539.htm
